CustomerID,Churn,Country,State,Retired,HasPartner,HasDependents,Education,Gender,BaseCharges,DOC,TotalCharges,DOE,ElectronicBilling,ContractType,PaymentMethod,TypeOfService,ServiceDetails
Cust5228,No,India,Maharashtra,0,2,2,Highschool or below,Female,402.5,41030,5059,40523,Yes,Month-to-month,Electronic check,HasPhoneService,1
Cust6078,No,India,Maharashtra,0,2,2,Highschool or below,Female,97.75,41030,498,40763,No,One year,Electronic check,HasPhoneService,1
Cust5864,Yes,India,Maharashtra,1,2,2,Highschool or below,Male,457,41030,2248.75,40763,Yes,Month-to-month,Electronic check,HasPhoneService,1
Cust4635,No,India,Maharashtra,0,2,1,ProfessionalQalification,Female,249.5,41030,249.5,40883,No,Month-to-month,Mailed check,HasPhoneService,1
Cust2339,No,India,Maharashtra,0,2,2,0,Female,276.5,41030,7653,40013,Yes,Month-to-month,Bank transfer (automatic),StreamingMovies,No
Cust2908,No,India,Maharashtra,0,2,2,Masters,Female,120,41030,5915.25,39473,No,Two year,Credit card (automatic),InternetServiceCategory,No
Cust4166,Yes,India,Maharashtra,0,2,2,Highschool or below,Male,404.25,41030,5043.5,40523,Yes,Month-to-month,Electronic check,DeviceProtection,No
Cust4218,No,India,Maharashtra,0,1,1,Highschool or below,Female,99.25,41030,5352.5,39353,No,Two year,Mailed check,DeviceProtection,No internet service
Cust1488,No,India,Maharashtra,0,2,1,Masters,Female,402.75,41030,940.5,40853,No,Month-to-month,Credit card (automatic),OnlineSecurity,Yes
Cust5576,Yes,India,Maharashtra,0,2,2,Graduation,Male,517.25,41030,15332.25,39983,Yes,One year,Electronic check,StreamingTelevision,Yes
Cust3467,No,India,Maharashtra,0,1,2,ProfessionalQalification,Male,118,41030,445.25,40823,Yes,Month-to-month,Mailed check,DeviceProtection,No internet service
Cust2376,No,India,Maharashtra,0,2,2,ProfessionalQalification,Female,423.75,41030,13067,39983,Yes,Month-to-month,Credit card (automatic),MultipleLines,Yes
Cust2644,No,India,Maharashtra,0,2,1,Masters,Male,225.25,41030,8953,39743,No,One year,Bank transfer (automatic),StreamingMovies,No
Cust2286,No,India,Maharashtra,1,1,2,Graduation,Male,352.75,41030,9719.5,40103,Yes,Month-to-month,Electronic check,OnlineBackup,No
Cust2639,No,India,Maharashtra,0,1,2,ProfessionalQalification,Female,542.5,41030,40019,38753,Yes,One year,Bank transfer (automatic),InternetServiceCategory,Fiber optic
Cust4641,No,India,Maharashtra,0,2,1,Masters,Female,306,41030,629.75,40853,Yes,Month-to-month,Credit card (automatic),MultipleLines,No
Cust6161,No,India,Maharashtra,0,1,2,Highschool or below,Male,102.75,41030,6260,39083,Yes,One year,Credit card (automatic),StreamingTelevision,No internet service
Cust1573,Yes,India,Maharashtra,1,2,2,ProfessionalQalification,Male,502.5,41030,4593,40643,Yes,Month-to-month,Electronic check,MultipleLines,Yes
Cust1291,Yes,India,Maharashtra,0,2,2,Highschool or below,Male,228.5,41030,228.5,40883,Yes,Month-to-month,Mailed check,MultipleLines,No
Cust3696,No,India,Maharashtra,0,1,1,Graduation,Male,104.75,41030,6352.75,39113,Yes,Two year,Bank transfer (automatic),MultipleLines,No
Cust2754,No,India,Maharashtra,0,1,1,Masters,Male,448.25,41030,15808,39863,Yes,Month-to-month,Bank transfer (automatic),MultipleLines,Yes
Cust5982,No,India,Maharashtra,0,1,1,Masters,Male,97.75,41030,614.5,40733,No,Month-to-month,Mailed check,StreamingMovies,No internet service
Cust3537,No,India,Maharashtra,0,2,2,ProfessionalQalification,Female,471,41030,4999.5,40583,Yes,Month-to-month,Electronic check,OnlineBackup,Yes
Cust2868,Yes,India,Maharashtra,0,2,2,ProfessionalQalification,Male,516.25,41030,30088.25,39173,Yes,One year,Bank transfer (automatic),HasPhoneService,1
Cust3670,No,India,Maharashtra,0,1,1,Graduation,Female,392.25,41030,15632.25,39683,No,Two year,Electronic check,InternetServiceCategory,DSL
Cust3486,No,India,Maharashtra,1,1,2,ProfessionalQalification,Female,470,41030,27194.75,39203,No,Month-to-month,Credit card (automatic),HasPhoneService,1
Cust5271,No,India,Maharashtra,0,2,2,Masters,Female,426.25,41030,28571,38903,Yes,Two year,Mailed check,OnlineSecurity,Yes
Cust2635,Yes,India,Maharashtra,0,1,2,Highschool or below,Male,350,41030,350,40883,No,Month-to-month,Electronic check,StreamingMovies,No
Cust2690,No,India,Maharashtra,0,2,2,Graduation,Male,103,41030,1651.25,40433,Yes,Month-to-month,Credit card (automatic),InternetServiceCategory,No
Cust4267,No,India,Maharashtra,0,2,2,Graduation,Male,100.25,41030,4510,39533,No,Two year,Bank transfer (automatic),DeviceProtection,No internet service
Cust2150,Yes,India,Maharashtra,0,2,2,Graduation,Male,426.75,41030,3793,40643,Yes,Month-to-month,Electronic check,TechnicalSupport,No
Cust1840,No,India,Maharashtra,0,2,2,ProfessionalQalification,Female,222.25,41030,413.5,40853,No,Month-to-month,Electronic check,OnlineBackup,No
Cust4720,No,India,Maharashtra,1,2,2,Masters,Female,375.25,41030,1014.5,40823,No,Month-to-month,Mailed check,OnlineBackup,No
Cust6120,Yes,India,Maharashtra,0,2,1,Highschool or below,Female,229.75,41030,229.75,40883,No,Month-to-month,Mailed check,TechnicalSupport,No
Cust3647,No,India,Maharashtra,0,1,1,Masters,Male,342.5,41030,14199.75,39683,No,One year,Bank transfer (automatic),TechnicalSupport,No
Cust4508,Yes,India,Maharashtra,0,2,2,Graduation,Male,347,41030,347,40883,No,Month-to-month,Mailed check,HasPhoneService,1
Cust4220,No,India,Maharashtra,0,2,1,Graduation,Male,533.5,41030,36911.25,38783,No,Two year,Bank transfer (automatic),OnlineSecurity,Yes
Cust4739,No,India,Maharashtra,0,1,1,Graduation,Female,103.25,41030,794.75,40703,No,Month-to-month,Mailed check,HasPhoneService,1
Cust5717,No,India,Maharashtra,0,1,1,Graduation,Female,253.25,41030,16106.25,39023,Yes,Two year,Bank transfer (automatic),TechnicalSupport,No
Cust1451,No,India,Maharashtra,0,1,2,ProfessionalQalification,Female,121.25,41030,8209,38843,No,Two year,Bank transfer (automatic),HasPhoneService,1
Cust4427,Yes,India,Maharashtra,0,1,1,ProfessionalQalification,Female,424.25,41030,16515.25,39713,Yes,Month-to-month,Electronic check,StreamingMovies,No
Cust3113,Yes,India,Maharashtra,0,1,2,Graduation,Male,501.5,41030,28072.25,39233,No,One year,Credit card (automatic),HasPhoneService,1
Cust6053,No,India,Maharashtra,0,1,1,ProfessionalQalification,Male,478.75,41030,32556.25,38843,No,One year,Credit card (automatic),HasPhoneService,1
Cust3298,No,India,Maharashtra,0,2,2,Graduation,Male,97,41030,2649,40103,Yes,Month-to-month,Electronic check,MultipleLines,No
Cust2651,No,India,Maharashtra,1,1,1,Graduation,Male,471.5,41030,9091.5,40313,No,One year,Credit card (automatic),MultipleLines,No
Cust2226,No,India,Maharashtra,0,2,1,Masters,Female,351.75,41030,17668,39413,No,Two year,Credit card (automatic),DeviceProtection,No
Cust4540,Yes,India,Maharashtra,1,2,2,Highschool or below,Female,377.75,41030,1748.25,40763,Yes,Month-to-month,Credit card (automatic),HasPhoneService,1
Cust2179,No,India,Maharashtra,0,2,2,ProfessionalQalification,Female,218.5,41030,13482.75,39083,No,One year,Credit card (automatic),DeviceProtection,Yes
Cust3016,No,India,Maharashtra,0,1,2,ProfessionalQalification,Female,101,41030,2539.5,40163,Yes,One year,Bank transfer (automatic),TechnicalSupport,No internet service
Cust4185,No,India,Maharashtra,0,2,2,Masters,Female,437.75,41030,22379.5,39383,No,One year,Credit card (automatic),OnlineBackup,No
Cust2775,Yes,India,Maharashtra,0,1,2,ProfessionalQalification,Female,432.5,41030,2912.5,40703,Yes,Month-to-month,Electronic check,OnlineSecurity,No
Cust3150,Yes,India,Maharashtra,1,1,2,Graduation,Male,359,41030,5839,40433,Yes,Month-to-month,Bank transfer (automatic),DeviceProtection,No
Cust5543,No,India,Maharashtra,0,2,2,Highschool or below,Female,353.5,41030,353.5,40883,Yes,Month-to-month,Mailed check,HasPhoneService,1
Cust1343,No,India,Maharashtra,0,1,1,Highschool or below,Male,353.5,41030,18850,39293,Yes,One year,Electronic check,DeviceProtection,No
Cust3363,Yes,India,Maharashtra,0,1,1,ProfessionalQalification,Male,530,41030,38618.5,38783,Yes,Two year,Bank transfer (automatic),HasPhoneService,1
Cust5577,No,India,Maharashtra,0,2,1,Highschool or below,Female,330,41030,24457.5,38813,No,Two year,Electronic check,InternetServiceCategory,DSL
Cust3578,Yes,India,Maharashtra,1,2,2,ProfessionalQalification,Male,452.25,41030,6330.5,40493,No,Month-to-month,Credit card (automatic),OnlineBackup,No
Cust3849,No,India,Maharashtra,0,1,1,Masters,Female,540.75,41030,39652.75,38813,Yes,One year,Credit card (automatic),InternetServiceCategory,Fiber optic
Cust5719,No,India,Maharashtra,0,2,1,Masters,Female,120,41030,120,40883,No,Month-to-month,Mailed check,OnlineSecurity,No internet service
Cust3304,No,India,Maharashtra,0,1,2,Masters,Male,97.75,41030,805.75,40673,Yes,Month-to-month,Bank transfer (automatic),StreamingMovies,No internet service
Cust5273,No,India,Maharashtra,1,1,1,ProfessionalQalification,Male,424.75,41030,20090.25,39503,Yes,One year,Bank transfer (automatic),StreamingMovies,No
Cust5835,No,India,Maharashtra,0,1,1,ProfessionalQalification,Male,420,41030,28571.25,38933,Yes,Two year,Mailed check,TechnicalSupport,Yes
Cust4983,No,India,Maharashtra,0,1,1,ProfessionalQalification,Female,474.5,41030,19240,39683,Yes,Month-to-month,Bank transfer (automatic),OnlineBackup,No
Cust6032,No,India,Maharashtra,0,2,1,Highschool or below,Male,102.5,41030,3484,39953,No,Two year,Mailed check,TechnicalSupport,No internet service
Cust5349,No,India,Maharashtra,0,1,1,Highschool or below,Male,97.25,41030,6892.25,38783,No,Two year,Mailed check,TechnicalSupport,No internet service
Cust5468,No,India,Maharashtra,0,1,2,Graduation,Female,396,41030,8712.25,40283,No,One year,Electronic check,StreamingMovies,No
Cust5943,No,India,Maharashtra,0,1,1,Masters,Female,349.75,41030,19359.25,39293,No,Two year,Bank transfer (automatic),OnlineBackup,No
Cust4530,No,India,Maharashtra,0,2,2,Highschool or below,Female,97.25,41030,1160.5,40523,No,Month-to-month,Credit card (automatic),OnlineBackup,No internet service
Cust1834,No,India,Maharashtra,1,1,2,Graduation,Female,529.5,41030,32006.25,39113,Yes,Month-to-month,Electronic check,StreamingTelevision,Yes
Cust4859,Yes,India,Maharashtra,1,1,2,Masters,Female,531.25,41030,34899,38963,Yes,One year,Electronic check,StreamingTelevision,Yes
Cust1996,Yes,India,Maharashtra,1,1,2,Highschool or below,Male,299.5,41030,14083.25,39533,Yes,One year,Bank transfer (automatic),TechnicalSupport,Yes
Cust2606,No,India,Maharashtra,0,2,1,Highschool or below,Female,102.25,41030,5123.25,39443,No,Two year,Credit card (automatic),OnlineSecurity,No internet service
Cust1732,No,India,Maharashtra,0,1,2,Highschool or below,Female,575.75,41030,41748.5,38753,No,Two year,Electronic check,InternetServiceCategory,Fiber optic
Cust4346,No,India,Maharashtra,1,2,2,Highschool or below,Male,523.25,41030,14820,40103,Yes,One year,Bank transfer (automatic),InternetServiceCategory,Fiber optic
Cust5355,No,India,Maharashtra,0,1,2,Highschool or below,Female,98,41030,276.25,40823,Yes,Month-to-month,Mailed check,InternetServiceCategory,No
Cust1583,No,India,Maharashtra,0,1,1,Graduation,Female,123.75,41030,6710.75,39293,Yes,One year,Bank transfer (automatic),StreamingMovies,No internet service
Cust4449,No,India,Maharashtra,0,1,1,Highschool or below,Male,99.75,41030,4312,39533,No,Two year,Credit card (automatic),MultipleLines,No
Cust5276,No,India,Maharashtra,0,1,1,Masters,Male,450.75,41030,31185.25,38813,Yes,Two year,Credit card (automatic),OnlineBackup,Yes
Cust5527,Yes,India,Maharashtra,0,1,1,Masters,Male,448.75,41030,3044,40703,Yes,Month-to-month,Electronic check,HasPhoneService,1
Cust5664,No,India,Maharashtra,0,1,1,Highschool or below,Female,470.5,41030,31514,38903,No,Two year,Credit card (automatic),OnlineBackup,Yes
Cust5863,No,India,Maharashtra,0,2,2,Masters,Female,203.75,41030,1797,40643,No,Month-to-month,Electronic check,TechnicalSupport,No
Cust1444,No,India,Maharashtra,0,1,1,Masters,Female,576.25,41030,33792.25,39113,No,Two year,Credit card (automatic),InternetServiceCategory,Fiber optic
Cust4670,No,India,Maharashtra,0,2,2,Masters,Male,349.75,41030,6027.5,40433,Yes,Month-to-month,Credit card (automatic),MultipleLines,No
Cust3492,No,India,Maharashtra,0,1,1,Graduation,Female,98.5,41030,567.5,40733,No,Month-to-month,Mailed check,OnlineBackup,No internet service
Cust3608,No,India,Maharashtra,0,2,1,Graduation,Female,379.5,41030,6878,40343,Yes,Month-to-month,Mailed check,MultipleLines,Yes
Cust6426,No,India,Maharashtra,0,1,2,ProfessionalQalification,Male,330.75,41030,21962.5,38993,Yes,One year,Credit card (automatic),HasPhoneService,1
Cust5933,No,India,Maharashtra,0,2,2,ProfessionalQalification,Female,99.5,41030,1615.75,40403,No,One year,Bank transfer (automatic),HasPhoneService,1
Cust5655,Yes,India,Maharashtra,1,2,2,Other,Female,449.25,41030,7124.75,40463,No,Month-to-month,Electronic check,OnlineSecurity,No
Cust4144,No,India,Maharashtra,0,2,1,Highschool or below,Male,129.25,41030,3942.75,40103,Yes,Two year,Credit card (automatic),TechnicalSupport,No internet service
Cust2153,No,India,Maharashtra,0,2,2,ProfessionalQalification,Female,97.75,41030,622.25,40733,No,Two year,Mailed check,OnlineSecurity,No internet service
Cust2446,No,India,Maharashtra,0,2,1,Highschool or below,Female,533,41030,36223.5,38903,Yes,One year,Bank transfer (automatic),StreamingMovies,Yes
Cust5612,No,India,Maharashtra,0,2,2,Graduation,Female,351.75,41030,696.25,40853,No,Month-to-month,Electronic check,MultipleLines,No
Cust5312,Yes,India,Maharashtra,0,1,2,Highschool or below,Male,374.75,41030,4128.5,40583,Yes,Month-to-month,Electronic check,InternetServiceCategory,Fiber optic
Cust3232,No,India,Maharashtra,1,1,2,Graduation,Female,574.25,41030,41589.75,38753,Yes,Two year,Bank transfer (automatic),DeviceProtection,Yes
Cust5746,No,India,Maharashtra,1,1,1,Graduation,Male,99,41030,6942.25,38783,No,Two year,Credit card (automatic),InternetServiceCategory,No
Cust3094,No,India,Maharashtra,0,2,2,ProfessionalQalification,Female,101,41030,704.75,40673,Yes,One year,Bank transfer (automatic),StreamingMovies,No internet service
Cust4304,Yes,India,Maharashtra,0,1,2,Masters,Male,530.75,41030,22563.5,39653,Yes,Month-to-month,Bank transfer (automatic),InternetServiceCategory,Fiber optic
Cust4869,No,India,Maharashtra,0,1,1,Highschool or below,Female,449,41030,32552.25,38753,No,Two year,Credit card (automatic),MultipleLines,Yes
Cust5035,No,India,Maharashtra,0,1,2,Masters,Male,100.25,41030,3395,39893,No,Two year,Credit card (automatic),StreamingTelevision,No internet service
Cust4870,Yes,India,Maharashtra,0,2,2,Graduation,Female,273.75,41030,273.75,40883,Yes,Month-to-month,Mailed check,HasPhoneService,1
Cust4311,No,India,Maharashtra,0,2,2,Masters,Male,272.75,41030,6814.25,40133,No,One year,Credit card (automatic),HasPhoneService,0
Cust6366,No,India,Maharashtra,0,1,1,Masters,Male,101.5,41030,2439.75,40073,Yes,Two year,Credit card (automatic),InternetServiceCategory,No
Cust6414,No,India,Maharashtra,1,1,2,Highschool or below,Male,463.5,41030,29842,38963,Yes,Two year,Credit card (automatic),OnlineBackup,Yes
Cust3564,No,India,Maharashtra,1,2,2,Masters,Male,267.5,41030,15179,39203,Yes,One year,Electronic check,HasPhoneService,1
Cust2821,No,India,Maharashtra,0,1,1,ProfessionalQalification,Female,100.5,41030,2897,39923,No,One year,Mailed check,InternetServiceCategory,No
Cust2977,No,India,Maharashtra,0,2,2,ProfessionalQalification,Female,402.75,41030,3269.5,40643,No,Month-to-month,Electronic check,StreamingMovies,No
Cust1705,No,India,Maharashtra,0,1,1,Masters,Male,417.5,41030,27175,39023,No,Two year,Credit card (automatic),TechnicalSupport,No
Cust1616,No,India,Maharashtra,0,1,1,Highschool or below,Male,349,41030,1889.25,40733,Yes,Month-to-month,Electronic check,DeviceProtection,No
Cust5180,No,India,Maharashtra,1,2,2,Masters,Female,485.25,41030,21925.25,39563,Yes,Month-to-month,Electronic check,OnlineSecurity,Yes
Cust3358,No,India,Maharashtra,0,1,1,Highschool or below,Female,501.25,41030,33445,38903,Yes,One year,Bank transfer (automatic),OnlineSecurity,Yes
Cust3899,No,India,Maharashtra,0,2,2,Masters,Female,224.5,41030,224.5,40883,Yes,Month-to-month,Bank transfer (automatic),OnlineSecurity,No
Cust1494,No,India,Maharashtra,0,2,2,Highschool or below,Male,101.5,41030,5657.5,39173,No,Two year,Credit card (automatic),StreamingMovies,No internet service
Cust2476,No,India,Maharashtra,0,2,2,Graduation,Female,220,41030,220,40883,Yes,Month-to-month,Mailed check,InternetServiceCategory,DSL
Cust3088,No,India,Maharashtra,0,1,1,ProfessionalQalification,Male,174.75,41030,3051,40343,Yes,Month-to-month,Mailed check,MultipleLines,No phone service
Cust4115,Yes,India,Maharashtra,0,2,2,Highschool or below,Female,401.25,41030,401.25,40883,Yes,Month-to-month,Electronic check,HasPhoneService,1
Cust6497,No,India,Maharashtra,1,1,2,Highschool or below,Male,426,41030,14372.25,39893,Yes,Month-to-month,Credit card (automatic),StreamingMovies,No
Cust6431,No,India,Maharashtra,1,1,1,Highschool or below,Female,390.5,41030,4324.25,40583,Yes,Month-to-month,Credit card (automatic),DeviceProtection,Yes
Cust3493,Yes,India,Maharashtra,0,2,2,Highschool or below,Female,254,41030,254,40883,Yes,Month-to-month,Electronic check,HasPhoneService,1
Cust1897,No,India,Maharashtra,0,2,2,Masters,Female,582.25,41030,40067.75,38753,Yes,Two year,Bank transfer (automatic),DeviceProtection,Yes
Cust6412,Yes,India,Maharashtra,0,2,2,Highschool or below,Male,453.5,41030,7986.25,40373,Yes,Month-to-month,Credit card (automatic),DeviceProtection,Yes
Cust5283,No,India,Maharashtra,0,2,2,Highschool or below,Female,98.75,41030,4034.75,39683,Yes,One year,Mailed check,OnlineSecurity,No internet service
Cust2865,No,India,Maharashtra,1,2,2,Graduation,Female,403.5,41030,1874,40763,No,Month-to-month,Electronic check,StreamingMovies,No
Cust6206,No,India,Maharashtra,0,1,1,Graduation,Female,526.25,41030,24987.5,39473,Yes,Month-to-month,Credit card (automatic),StreamingTelevision,Yes
Cust6066,No,India,Maharashtra,1,2,2,ProfessionalQalification,Male,406.75,41030,20304.5,39443,No,Two year,Credit card (automatic),DeviceProtection,Yes
Cust2916,No,India,Maharashtra,0,1,2,Highschool or below,Male,101.25,41030,4177.5,39653,No,Two year,Electronic check,OnlineBackup,No internet service
Cust1884,No,India,Maharashtra,0,1,1,Masters,Male,393.75,41030,18003.25,39563,No,One year,Credit card (automatic),StreamingTelevision,Yes
Cust3216,Yes,India,Maharashtra,0,2,2,Masters,Male,492.75,41030,5042.75,40613,No,Month-to-month,Electronic check,OnlineSecurity,Yes
Cust4097,No,India,Maharashtra,1,1,2,Highschool or below,Male,490.5,41030,24355.25,39503,Yes,Month-to-month,Electronic check,TechnicalSupport,No
Cust2273,No,India,Maharashtra,1,1,1,Highschool or below,Female,539.5,41030,37379.25,38813,Yes,One year,Electronic check,StreamingMovies,Yes
